NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
3,1,3,111,10,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,19,85,0,0,0,0,0.101124,0.055556,0,0,0,0,0,0.101124,0,0,0,0,1,0,0,0,1,-1,1,1,1,1,0
2,0,2,84,1,1,0,0,0,0,3,2,0,6,1,0,0,0,0,0,15,30,31,0,0,0,0.008746,0.346154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,1,0
2,0,2,86,10,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20,59,0,0,0,0,0.287958,0.166667,0,1,0,0,0,0.020942,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
3,1,2,84,0,0,0,0,1,0,3,2,0,4,1,0,0,0,1,0,26,13,37,0,0,0,0.065217,0.146853,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,-1,1,1,0,1,0
2,0,3,76,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,18,51,0,0,0,0,0,0.24,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,-1,1,-1,-1,1,0
2,1,4,104,2,0,0,0,2,0,6,5,0,12,1,1,0,0,0,0,13,24,59,0,0,0,0.022989,0.181818,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
2,1,3,75,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,53,0,0,0,0,0.108434,0.705882,0,1,0,0,0,0.006024,0,0,0,0,1,1,0,0,1,0,-1,1,1,1,0
2,1,0,109,0,0,0,0,0,0,4,3,0,25,1,0,0,0,0,0,26,1,74,0,0,0,0.045872,0.6875,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,1,0,1,0
3,1,1,60,0,0,0,0,2,0,1,0,0,6,1,0,0,0,0,0,22,15,15,0,0,0,0.672598,0.815789,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0
3,1,1,73,7,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,18,48,0,0,0,0,0.135266,0.133333,0,1,0,0,0,0.033816,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0
3,1,2,109,3,0,0,0,1,0,2,1,0,1,1,0,0,0,0,0,22,18,61,0,0,0,0,0.076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
1,0,4,106,4,0,0,0,0,1,2,0,0,17,1,0,0,0,1,0,11,50,37,0,0,0,0.122449,0.117647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
4,1,4,108,7,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,14,87,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,-1,1,1,-1,1,0
3,0,5,122,9,3,0,0,0,0,1,0,0,10,1,1,0,0,1,0,27,79,8,0,0,0,0.104167,0.294118,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,-1,1,0,0,1,0
2,0,2,62,3,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,22,33,0,0,0,0,0.148649,0.015625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
2,0,1,63,0,0,0,0,0,0,2,1,0,6,1,0,0,0,0,0,13,16,26,0,0,0,0.076923,0.571429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
1,0,3,98,9,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,18,73,0,0,0,0,0.130435,0.092593,0,1,0,1,0,0.048913,0,0,0,0,1,0,0,0,1,-1,1,0,1,1,0
3,1,5,64,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,26,31,0,0,0,0,0.104839,0.540541,0,1,0,0,0,0.032258,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
2,1,3,80,0,0,0,0,0,0,3,2,0,9,1,0,0,0,0,0,16,21,35,0,0,0,0.074074,0.606061,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1,0
2,0,8,117,9,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,24,86,0,0,0,0,0.368421,0.317073,0,0,0,0,0,0.131579,0,0,0,0,1,1,0,0,1,-1,1,1,0,0,0
2,0,2,80,6,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,15,58,0,0,0,0,0.193548,0.346154,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,-1,-1,0,1,1,0
1,0,4,99,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,25,67,0,0,0,0,0.123457,0.214286,0,1,0,0,0,0.024691,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,0
2,1,2,62,4,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,10,45,0,0,0,0,0.067568,0.321429,0,1,1,0,0,0.013514,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0
1,0,2,74,0,0,0,0,6,0,0,0,0,4,1,1,0,0,1,0,20,47,0,0,0,0,0.4375,0.45614,0,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2,0,4,136,10,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,21,108,0,0,0,0,0.681614,0.801802,0,1,0,1,0,0.067265,0,0,0,1,0,1,0,0,1,-1,-1,0,0,-1,0
2,0,2,66,0,0,0,0,0,0,2,1,0,6,1,1,0,0,1,0,16,18,24,0,0,0,0.105556,0.087413,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
2,1,4,69,2,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,39,23,0,0,0,0,0.092308,0.1875,0,1,1,0,0,0.092308,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
1,0,6,64,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,44,0,0,0,0,0.138739,1,1,1,1,1,0,0.021622,0,0,0,0,0,1,0,0,1,0,-1,0,-1,1,0
2,0,3,86,8,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,19,60,0,0,0,0,0.058824,0.083333,0,0,0,0,0,0.117647,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
4,1,3,71,0,0,0,0,0,0,1,0,0,7,1,0,0,0,1,0,18,34,11,0,0,0,0.037037,0.113636,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0
2,0,2,68,0,0,0,0,0,0,2,1,0,4,1,0,0,0,1,0,18,21,21,0,0,0,0.019231,0.141026,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
1,0,3,117,1,1,0,0,3,0,6,5,0,7,1,1,0,0,1,0,18,17,74,0,0,0,0.04918,0.102041,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,1,0
1,0,5,87,8,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,15,65,0,0,0,0,0.25974,0.236364,0,1,0,0,0,0.006494,0,0,0,0,1,1,0,0,1,-1,1,1,1,1,0
1,0,5,106,6,0,0,0,2,0,3,2,0,16,1,1,0,0,1,0,16,38,44,0,0,0,0.388186,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,-1,-1,1,0,0,0
2,0,1,70,0,0,0,0,0,0,3,2,0,7,1,0,0,0,0,0,19,10,33,0,0,0,0.01466,0.277778,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
2,0,9,72,0,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,13,52,0,0,0,0,0.020747,0.4,0,1,0,0,0,0.041494,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
3,1,2,110,8,0,0,0,1,0,0,0,0,5,1,1,0,0,1,0,28,75,0,0,0,0,0.166667,0.512821,0,1,1,0,0,0.055556,0,0,0,0,1,1,0,0,1,-1,0,1,0,1,0
2,0,2,88,0,0,0,0,0,0,5,4,0,8,1,0,0,0,1,0,13,22,45,0,0,0,0.097403,0.393443,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,1,0,1,0
2,1,3,69,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,19,43,0,0,0,0,0.116667,0.894737,1,0,0,0,0,0.016667,0,0,0,0,0,1,0,0,1,0,-1,1,0,1,0
2,0,5,72,1,0,0,0,1,0,0,0,0,15,1,1,0,0,0,0,15,50,0,0,0,0,0.174242,0.470588,0,1,0,0,0,0.030303,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
2,1,1,114,6,0,0,0,0,0,3,2,0,37,1,0,0,0,0,0,12,5,89,0,0,0,0.030303,0.08,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,-1,1,1,1,1,0
3,1,5,109,7,0,0,0,0,0,0,0,0,12,1,1,0,0,1,0,27,75,0,0,0,0,0.04,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
2,0,2,140,7,0,0,0,3,0,4,3,0,22,1,1,0,0,0,0,18,63,51,0,0,0,0.127273,0.045455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
1,0,2,83,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,64,0,0,0,0,0.391304,0.617284,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,-1,0,-1,0,0,0
1,0,2,139,4,0,0,0,2,0,10,9,0,23,1,0,0,0,0,0,26,13,92,0,0,0,0.773109,0.953488,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-1,-1,1,-1,-1,0
1,0,4,86,6,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,22,57,0,0,0,0,0.041176,0.964286,1,1,1,0,0,0.023529,0,0,0,0,1,1,0,0,1,-1,-1,1,-1,1,0
3,1,1,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,10,0,0,0,0,0.125,1,1,1,1,0,0,0.0125,0,0,0,0,0,1,0,0,1,1,-1,1,-1,1,0
2,1,5,96,7,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,18,71,0,0,0,0,0.012766,0.916667,1,1,0,0,0,0.038298,0,0,0,0,0,0,0,0,1,-1,-1,1,-1,1,0
3,1,1,75,0,0,0,0,0,0,5,4,0,14,1,0,0,0,0,0,24,8,35,0,0,0,0,0.025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
3,1,3,70,2,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,31,32,0,0,0,0,0.115607,1,1,1,0,0,0,0.011561,0,0,0,0,0,1,0,0,1,0,-1,1,-1,1,0
3,1,1,67,0,0,0,0,0,0,3,2,0,2,1,0,0,0,0,0,23,10,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
2,1,3,104,1,0,0,0,0,2,3,2,0,13,1,0,0,0,1,0,18,18,60,0,0,0,0.109375,0.98,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,-1,1,-1,1,0
3,1,2,69,0,0,0,0,0,0,2,1,0,7,1,0,0,0,0,0,20,18,23,0,0,0,0.007634,0.026316,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
3,2,6,80,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,25,48,0,0,0,0,0.030303,0.06383,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,1,1,1,1,0
2,1,6,61,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,23,31,0,0,0,0,0.004975,0.019231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0
1,0,4,87,4,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,29,51,0,0,0,0,0.301676,0.376147,0,1,0,0,0,0.022346,0,0,0,0,0,1,0,0,1,-1,0,1,0,0,0
2,1,5,93,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28,58,0,0,0,0,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
1,0,3,81,8,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,11,63,0,0,0,0,0.114583,0.368421,0,1,0,0,0,0.072917,0,0,0,0,0,0,0,0,1,-1,-1,1,0,1,0
1,0,7,89,3,0,0,0,0,0,0,0,0,26,1,1,0,0,1,0,16,66,0,0,0,0,0.275986,0.255319,0,1,1,0,1,0.007168,0,0,0,0,1,0,0,0,1,-1,0,-1,0,1,0
1,0,5,96,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,73,0,0,0,0,0.027933,0.607143,0,1,0,0,0,0.027933,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
2,1,2,60,2,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,29,24,0,0,0,0,0.071651,0.904762,0,1,0,0,0,0.021807,0,0,0,0,0,1,0,0,1,0,0,1,-1,1,0
3,1,3,82,4,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,22,53,0,0,0,0,0.603524,0.97479,0,1,0,0,0,0.008811,0,0,0,0,0,1,0,0,1,-1,-1,1,0,0,0
2,1,2,62,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,24,0,0,0,0,0.344262,0.844444,1,1,0,0,0,0.204918,0,0,0,0,0,1,0,1,1,0,-1,1,-1,0,0
1,0,2,76,6,0,0,0,0,0,1,0,0,3,1,0,0,0,1,0,21,37,10,0,0,0,0.101695,0.487805,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,0
3,1,4,100,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,70,0,0,0,0,0.239669,0.764706,0,1,0,0,0,0.016529,0,0,0,0,1,0,0,0,1,-1,1,1,-1,1,0
1,0,2,114,11,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,89,0,0,0,0,0.18,0.054054,0,1,0,0,0,0.02,0,0,0,0,0,1,0,0,1,-1,1,1,1,1,0
3,0,2,68,1,0,0,0,1,0,0,0,0,6,1,1,0,0,1,0,29,32,0,0,0,0,0.020755,0.736842,0,1,0,1,0,0.00566,0,0,0,0,0,1,0,0,1,0,-1,0,0,1,0
3,1,5,85,7,0,0,0,3,0,0,0,0,9,1,1,0,0,0,0,12,66,0,0,0,0,0.132075,0.222222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
1,0,4,73,6,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,18,48,0,0,0,0,0.103306,0.297297,0,1,1,0,1,0.012397,0,0,0,0,1,1,0,0,1,0,0,-1,0,1,0
2,1,4,142,11,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,17,118,0,0,1,0,0.611842,0.60241,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,-1,0,1,-1,0,0
2,0,3,69,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,15,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0
1,0,5,66,5,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,16,43,0,0,0,0,0.284946,0.976744,1,1,1,1,0,0.032258,0,0,0,0,0,1,0,0,1,0,-1,0,-1,0,0
3,1,5,62,1,0,0,0,0,0,0,0,0,11,1,1,0,0,1,0,13,42,0,0,0,0,0.080645,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0
3,1,2,99,6,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,20,72,0,0,0,0,0.053846,0.057143,0,0,0,0,0,0.007692,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
3,1,3,66,3,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,18,41,0,0,0,0,0.162162,1,1,0,0,0,0,0.027027,0,0,0,0,0,0,0,0,1,0,-1,1,-1,1,0
1,0,4,75,3,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,17,51,0,0,0,0,0.084211,0.362069,0,0,0,0,0,0.094737,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1,0,5,92,8,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,15,70,0,0,0,0,0.163265,0.356164,0,1,1,1,1,0.05102,0,0,0,0,0,1,0,0,1,-1,1,-1,0,1,0
3,2,4,118,2,0,0,0,2,0,6,5,0,14,1,1,0,0,0,0,23,26,61,0,0,1,0.077922,0.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0
2,0,5,66,4,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,18,41,0,0,0,0,0.098592,0.105263,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2,0,3,82,9,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,13,62,0,0,0,0,0.105263,0.095238,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
1,0,5,114,5,0,0,0,2,0,3,2,0,14,1,1,0,0,0,0,21,41,44,0,0,0,0.409091,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,-1,-1,0,0,0,0
2,1,4,110,2,0,0,0,2,0,6,5,0,13,1,1,0,0,0,0,16,25,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,1,1,1,1,0
2,0,2,65,5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,18,40,0,0,0,0,0.261905,0.837838,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,1,0
2,0,3,65,6,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,14,44,0,0,0,0,0.469388,0.425926,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
2,0,1,101,0,0,0,0,3,0,5,4,0,18,1,1,0,0,0,0,19,17,57,0,0,0,0.196721,0.594595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,1,0
1,0,3,61,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,30,0,0,0,0,0.152174,0.35,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
3,1,5,60,0,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,11,42,0,0,0,0,0.071429,0,0,0,0,0,0,0.357143,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3,1,3,63,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,17,39,0,0,0,0,0.042885,0.986301,1,1,0,0,0,0.001949,0,0,0,0,0,1,0,0,1,0,-1,1,0,1,0
3,1,5,141,0,0,0,0,1,0,1,0,0,33,1,1,0,0,0,0,25,98,10,0,0,0,0.128205,0.27451,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,-1,-1,1,0,1,0
2,1,6,63,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,19,37,0,0,0,0,0.04878,0.04918,0,0,0,0,0,0.02439,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0
2,0,1,86,0,0,0,0,0,0,4,3,0,11,1,0,0,0,0,0,21,9,48,0,0,0,0.349398,0.122449,0,1,0,0,0,0.012048,0,0,0,0,0,0,0,0,1,-1,1,1,0,0,0
1,0,7,60,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,15,38,0,0,0,0,0.088496,0.148148,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
1,0,2,60,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,39,0,0,0,0,0.060606,0.068182,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-1,1,1,0
1,0,2,86,1,0,0,0,1,2,3,2,0,6,1,0,0,0,0,0,14,7,57,0,0,0,0.017544,0.028571,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,-1,1,1,1,1,0
2,0,2,91,1,0,0,0,4,0,4,3,0,7,1,1,0,0,0,0,14,33,36,0,0,0,0.07438,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
3,1,1,81,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,48,0,0,0,0,0.066066,0.205882,0,1,0,0,0,0.006006,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
3,1,2,78,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,20,51,0,0,1,0,0.119403,0.5,0,1,0,1,0,0.089552,0,0,0,0,0,0,0,0,1,-1,1,0,0,1,0
3,1,2,63,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,25,31,0,0,0,0,0.162162,0.655738,0,1,0,0,0,0.054054,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
1,0,2,71,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,43,0,0,0,0,0.169014,0.537037,0,1,0,0,0,0.014085,0,0,0,0,0,1,0,0,1,0,-1,1,0,1,0
2,0,1,86,0,0,0,0,3,0,3,2,0,18,1,0,0,0,0,0,14,10,54,0,0,0,0.157895,0.785714,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,-1,1,0,1,0
3,1,1,68,0,0,0,0,0,0,2,1,0,7,1,0,0,0,0,0,25,9,26,0,0,0,0,0.272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
2,0,1,100,0,0,0,0,2,0,4,3,0,8,1,0,0,0,0,0,18,10,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
3,0,1,71,0,0,0,0,1,0,3,2,0,7,1,0,0,0,0,0,16,10,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
2,0,5,62,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,40,0,0,0,0,0.175,0.036364,0,1,0,0,0,0.025,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
3,1,4,80,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,15,58,0,0,0,0,0.122449,0.676471,0,1,0,0,0,0.102041,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,0
3,1,3,63,0,0,0,0,3,0,0,0,0,1,1,0,0,0,1,0,17,39,0,0,0,0,0.318182,0.227273,0,1,0,1,0,0.045455,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4,1,9,126,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20,99,0,0,0,0,0.174757,0,0,0,0,0,0,0.019417,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
2,1,2,111,4,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,27,77,0,0,0,0,0.107595,0.294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,0
3,1,2,77,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,14,43,12,0,0,0,0.272727,0.410256,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,-1,1,1,0,1,0
3,1,5,93,0,0,0,0,5,0,0,0,0,4,1,1,0,0,1,0,15,71,0,0,0,1,0.051282,0.066667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
2,0,2,73,0,0,0,0,0,0,3,0,0,4,1,1,0,0,0,0,15,17,33,0,0,0,0.171429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
2,1,2,37,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,17,0,0,0,0,0.066667,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,1,0
1,0,5,61,4,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,12,42,0,0,0,0,0.107143,1,1,0,0,0,0,0.214286,0,0,0,0,0,1,0,0,1,0,-1,1,-1,0,0
2,0,1,110,4,0,0,0,1,2,2,1,0,16,1,1,0,0,1,0,22,39,41,0,0,0,0.066225,0.282051,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,-1,1,-1,0,1,0
1,0,2,79,8,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,10,62,0,0,0,0,0.172727,0.394366,0,1,1,1,0,0.072727,0,0,0,0,0,1,0,0,1,-1,1,0,0,1,0
2,0,1,72,4,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,27,38,0,0,0,0,0.188679,0.009709,0,1,0,0,0,0.402516,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
3,1,1,62,3,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,23,32,0,0,0,0,0.096552,0.368421,0,0,0,0,0,0.006897,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
1,0,2,69,0,0,0,0,2,0,2,1,0,20,1,0,0,0,0,0,11,9,41,0,0,0,0.232558,0.121951,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
3,1,3,135,12,0,0,0,0,0,1,0,0,6,1,1,0,0,1,0,22,96,9,0,0,0,0.169355,0.192308,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,-1,1,-1,0,1,0
1,0,2,90,10,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,12,71,0,0,0,0,0.492537,0.348485,1,0,0,0,0,0.029851,0,0,0,0,0,1,0,0,1,-1,-1,1,0,0,0
2,0,1,65,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,41,0,0,0,0,0.458333,0.019608,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
1,0,4,61,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,16,38,0,0,0,0,0.014286,0,0,1,0,0,0,0.05,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
3,1,4,96,1,0,0,0,0,0,2,1,0,9,1,1,0,0,0,0,16,25,47,0,0,0,0.028571,0.272727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
3,1,1,124,1,0,0,0,2,1,7,6,0,5,1,0,0,0,0,0,17,7,92,0,0,0,0.052632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
2,1,1,129,0,0,0,0,2,1,7,6,0,5,1,0,0,0,0,0,16,7,98,0,0,0,0.035714,0.035714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
5,2,2,134,1,0,0,0,2,0,7,6,0,7,1,0,0,0,0,0,22,14,90,0,0,0,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0
1,0,4,104,7,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,16,81,0,0,0,0,0.04902,0.424242,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,-1,1,0,0,1,0
2,0,7,82,0,0,0,0,0,0,1,0,0,14,1,1,0,0,0,0,15,49,10,0,0,0,0.021978,0.05,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,1,1,1,1,0
